question_id,question_number,question_text,question_file
0625_w16_qp_21_16,16,"A piece of melting ice at 0
 °C and a beaker of boiling water are both in a laboratory. The laboratory is at 20
 °C.  
melting iceboiling waterBunsen burnerheating water
  What is happening to the temperature of the melting ice and what is happening to the temperature of the boiling water?   temperature of melting ice temperature of boiling water 
A constant constant 
B constant increasing 
C increasing constant 
D increasing increasing 
    © UCLES 2016 0625/21/O/N/16",0625_w16_qp_21
0625_w16_qp_21_17,17,"The diagram shows a liquid-in-glass thermometer.  
–10 0 10 20 30 40 50 60 70 80 90 100 110°Cliquid threadstem glass bulbliquidtube
  Which feature would give a thermometer with an increased range? A a smaller internal diameter of the tube containing the liquid thread B a thinner glass bulb C a larger length of the tube and stem D a larger volume of the liquid ",0625_w16_qp_21
0625_w16_qp_21_18,18,"A copper container of mass 0.20
 kg contains 0.10  kg of water.  The specific heat capacity of copper is 385
 J / (kg  °C) and the specific heat capacity of water is 4200
 J / (kg  °C).  How much energy, in joules, is needed to raise the temperature of the copper container and the water by 10
 °C? A (0.20 × 385 × 10) – (0.10 × 4200 × 10) B (0.20 × 385 × 10) + (0.10 × 4200 × 10) C (0.10 + 0.20) × 
+2385  4200 × 10 D (0.10 + 0.20) × (4200 + 385) × 10 ",0625_w16_qp_21
0625_w16_qp_21_19,19,"The thermal transfer of energy through a copper rod involves electrons.  A second process is also involved.  What is this method of thermal energy transfer, and what is the second process?  method second process 
A conduction density change 
B conduction lattice vibration 
C convection density change 
D convection lattice vibration 
    © UCLES 2016 0625/21/O/N/16 [Turn over",0625_w16_qp_21
0625_w16_qp_21_20,20,"The diagrams show four spherical objects at the same temperature. Two of the objects are small and two are large. Two of the objects are white and two are black.  Which object emits infra-red radiation at the greatest rate?  
A B C D
 ",0625_w16_qp_21
0625_w16_qp_21_21,21,"The diagram represents plane wavefronts being diffracted by passing through a gap in a barrier.  
barrier
wavefronts
gap
  Which pair of changes must increase the amount of diffraction that occurs? A decrease the wavelength and decrease the size of the gap B decrease the wavelength and increase the size of the gap C increase the wavelength and decrease the size of the gap D increase the wavelength and increase the size of the gap ",0625_w16_qp_21
0625_w16_qp_21_22,22,"An image is formed by a plane mirror. A second image is formed by a lens used as a magnifying glass. Which row states the nature of each of these images?  plane mirror magnifying glass 
A real real 
B real virtual 
C virtual real 
D virtual virtual 
    © UCLES 2016 0625/21/O/N/16",0625_w16_qp_21
0625_w16_qp_21_23,23,"Light travelling at a speed of 3.0 × 108
 m  / s strikes the surface of a glass block and undergoes refraction as it enters the block.  The diagram shows a ray of this light before and after it enters the block.  
33°55°glass block
  What is the speed of light in the glass? A 1.8 × 10
8
 m  / s B 2.0 × 10
8
 m  / s C 4.5 × 10
8
 m  / s D 5.0 × 10
8
 m  / s ",0625_w16_qp_21
0625_w16_qp_21_24,24,Radiation from which part of the electromagnetic spectrum is used in the remote controller for a television? A infra-red waves B microwaves C radio waves D ultraviolet waves ,0625_w16_qp_21
0625_w16_qp_21_25,25,"A girl notices that, when she shouts into a cave, she hears an echo.  Which wave property causes the echo? A diffraction B dispersion C reflection D refraction    1 © UCLES 2016 0625/21/O/N/16 [Turn over",0625_w16_qp_21
0625_w16_qp_21_26,26,"The diagrams represent the displacement in four different sound waves. All the diagrams are drawn to the same scale.  Which diagram represents the sound with the highest pitch?  
A B
D Ctime time
time time
displacementdisplacement
displacementdisplacement 0
0
0
00
0
0
0
 ",0625_w16_qp_21
0625_w16_qp_21_27,27,"A student suggests three methods for demagnetising a piece of steel.  1 placing it in an east-west direction and hammering it hard 2 placing it in an east-west direction and heating it until red hot 3 removing it slowly from a coil carrying alternating current  Which of the methods will demagnetise the piece of steel? A 1 only B 2 only C 3 only D 1, 2 and 3    1 © UCLES 2016 0625/21/O/N/16",0625_w16_qp_21
0625_w16_qp_21_28,28,"In two separate experiments, a magnet is brought near to an unmagnetised iron bar. This causes the bar to become magnetised.  
NSmagnet X iron bar
NS magnet Yiron barexperiment 1experiment 2
  Which magnetic pole is induced at X and at Y?   pole induced at X pole induced at Y 
A N N 
B N S 
C S N 
D S S 
",0625_w16_qp_21
0625_w16_qp_21_29,29,"A polythene rod is rubbed with a cloth. The rod becomes positively charged because of the movement of charged particles.  Which row gives the name of these charged particles, and the direction in which they move?   charged particles direction of movement 
A electrons from cloth to rod 
B electrons from rod to cloth 
C protons from cloth to rod 
D protons from rod to cloth 
   1 © UCLES 2016 0625/21/O/N/16 [Turn over",0625_w16_qp_21
0625_w16_qp_21_30,30,"The diagram shows a lamp in a circuit.  
P
  Which change to the circuit would increase the current in the lamp? A adding another resistor in parallel with the one in the circuit B adding another resistor in series with the one in the circuit C decreasing the electromotive force (e.m.f.) of the battery in the circuit D moving the lamp to point P in the circuit ",0625_w16_qp_21
0625_w16_qp_21_31,31,"A 12.0
 Ω resistor and a 6.0  Ω resistor are connected in parallel.  Another 6.0
 Ω resistor is then connected in series with the parallel combination.  
6.0  Ω12.0  Ω6.0
 Ω  What is the combined resistance of all three resistors?  A 8.0
 Ω B 10  Ω C 15  Ω D 24  Ω ",0625_w16_qp_21
0625_w16_qp_21_32,32,"The circuit shows a 12
 V battery connected to a lamp of resistance 3.0  Ω.  
12  V
  How much energy is transferred to the surroundings by the lamp in 2.0 minutes? A 48
 J B 96  J C 2880  J D 5760  J    1 © UCLES 2016 0625/21/O/N/16",0625_w16_qp_21
0625_w16_qp_21_33,33,"The diagram shows a circuit containing a battery, a resistor with high resistance, a switch and a lamp.  
12  Vbattery12
 Vlampresistor
  Initially the switch is open.  What happens to the lamp when the switch is closed? A It glows more brightly. B It glows less brightly. C It goes out. D Its brightness does not change. ",0625_w16_qp_21
0625_w16_qp_21_34,34,"This is the truth table for a logic gate.  input 1 input 2 output 
0 0  0 1  1 0  1 1 0 
 Which symbol represents the logic gate?  
ABC D
 ",0625_w16_qp_21
0625_w16_qp_21_35,35,Why is a fuse used in an electrical circuit? A so that the current can have only one value B to prevent the current becoming too large C to provide a path to earth if a fault occurs D to save electrical energy     1 © UCLES 2016 0625/21/O/N/16 [Turn over,0625_w16_qp_21
0625_w16_qp_21_36,36,"An electric current can produce a heating effect and a magnetic effect.  Which row shows the effect that a relay uses and one application of a relay?   effect used by a relay one application of a relay 
A heating effect allowing a small current to switch on a large current 
B heating effect changing the voltage of an a.c. supply 
C magnetic effect allowing a small current to switch on a large current 
D magnetic effect changing the voltage of an a.c. supply 
",0625_w16_qp_21
0625_w16_qp_21_37,37,A very important experiment improved scientists’ understanding of the structure of matter. The experiment involved α-particles being fired at a thin gold foil. What happened? A All the α-particles were absorbed by the nuclei of the gold atoms. B All the α-particles were unaffected by the gold atoms. C Some of the α-particles were attracted by the neutrons in the nuclei of the gold atoms. D Some of the α-particles were repelled by the protons in the nuclei of the gold atoms. ,0625_w16_qp_21
0625_w16_qp_21_38,38,What is meant by nuclear fusion? A the emission of an electron from a nucleus B the emission of two protons from a nucleus C the joining together of two nuclei D the splitting of a nucleus into two smaller nuclei ,0625_w16_qp_21
0625_w16_qp_21_39,39,"A nucleus undergoes radioactive decay. The proton number increases by one. The nucleon number does not change.  Which particle has been emitted in this decay? A a neutron B a proton C an α-particle D a β-particle    1  
Permission to reproduce items where third-party owned material pr otected by copyright is included has been sought and cleared w here possible. Every reasonable effort has been made by the publisher (UCLES) to trac e copyright holders, but if any items requiring clearance have unwittingly been included, the publisher will be pleased to make amends  at the earliest possible opportunity.  To avoid the issue of disclosure of ans wer-related information to candidates, all copyright acknowledgements are reproduced onl ine in the Cambridge International Examinations Copyright Acknow ledgements Booklet. This is produced for each  series of examinations and is freely a vailable to download at www.cie.org.uk after the live examination series.  Cambridge International Examinations is part of the Cambridge As sessment Group. Cambridge Assessment is the brand name of Unive rsity of Cambridge Local Examinations Syndicate (UCLES), which is itself a department of the University of Cambridge. 
 © UCLES 2016 0625/21/O/N/16",0625_w16_qp_21
0625_w16_qp_21_40,40,"Radioactive source S emits α-particles, β-particles and γ-rays. A detector is placed 5  cm away from S. A thin sheet of paper is placed as shown in the diagram.  
S
5 cmthin sheet of paper
detecto r
  Which emissions from the source can be detected? A α-particles and β-particles only B α-particles and γ-rays only C β-particles and γ-rays only D α-particles, β-particles and γ-rays    ",0625_w16_qp_21
0625_w16_qp_22_01,1,"The graph shows how the distance trave lled by a vehicle changes with time.  
00distance
timePQR S
  Which row describes the speed of the vehicle in each section of the graph?   P to Q Q to R R to S 
A constant zero constant 
B constant zero decreasing 
C increasing constant decreasing 
D increasing zero constant 
",0625_w16_qp_22
0625_w16_qp_22_02,2,"A stone falls freely from the top of a cliff. Air resistance may be ignored.  Which graph shows how the acceleration of the stone varies with time as it falls?  
00time acceleration A 
00time acceleration B 
00time acceleration C 
00time acceleration D 
   © UCLES 2016 0625/22/O/N/16 [Turn over",0625_w16_qp_22
